Date,CAT,EUR=X,JPY=X
2017-02-08,76.85514831542969,0.9365000128746033,112.38700103759766
2017-02-09,77.72370147705078,0.935259997844696,111.9520034790039
2017-02-10,79.66761016845703,0.9382100105285645,113.43399810791016
2017-02-13,81.47916412353516,0.9416599869728088,113.91400146484375
2017-02-14,81.1400146484375,0.9435300230979919,113.70500183105469
2017-02-15,81.9093017578125,0.945330023765564,114.3010025024414
2017-02-16,81.28064727783203,0.9427400231361389,114.11199951171875
2017-02-17,81.76870727539062,0.9370099902153015,113.30500030517578
2017-02-20,,0.9410300254821777,112.91100311279297
2017-02-21,81.14830017089844,0.9425600171089172,113.27999877929688
2017-02-22,81.23102569580078,0.9485800266265869,113.66899871826172
2017-02-23,79.03893280029297,0.9474999904632568,113.41699981689453
2017-02-24,78.98104858398438,0.9447799921035767,112.68199920654297
2017-02-27,80.60232543945312,0.9476199746131897,112.18800354003906
2017-02-28,79.95713806152344,0.9448000192642212,112.74500274658203
2017-03-01,81.54534149169922,0.946150004863739,113.0770034790039
2017-03-02,78.05458068847656,0.9491400122642517,114.12100219726562
2017-03-03,78.68323516845703,0.9514999985694885,114.34200286865234
2017-03-06,79.12993621826172,0.9415799975395203,113.84700012207031
2017-03-07,79.35327911376953,0.9452499747276306,113.91699981689453
2017-03-08,77.11984252929688,0.9460600018501282,113.9260025024414
2017-03-09,75.5978012084961,0.9480999708175659,114.41100311279297
2017-03-10,76.35881805419922,0.9453200101852417,115.14900207519531
2017-03-13,76.63178253173828,0.93545001745224,114.73200225830078
2017-03-14,75.98657989501953,0.9388399720191956,114.91500091552734
2017-03-15,77.22735595703125,0.9422900080680847,114.65899658203125
2017-03-16,76.80548858642578,0.9312800168991089,113.4020004272461
2017-03-17,76.85514831542969,0.9280999898910522,113.33999633789062
2017-03-20,78.91485595703125,0.930840015411377,112.67400360107422
2017-03-21,76.45807647705078,0.9312999844551086,112.572998046875
2017-03-22,76.45807647705078,0.9248600006103516,111.53199768066406
2017-03-23,76.29264068603516,0.9267699718475342,111.36900329589844
2017-03-24,76.22645568847656,0.9273099899291992,111.00399780273438
2017-03-27,75.6970443725586,0.9217000007629395,110.552001953125
2017-03-28,76.8882064819336,0.9207299947738647,110.77100372314453
